DATAFLOW,FREQ: Frequency,COUNTRY: Country,REGION: Tourist region,TIME_PERIOD: Time period,OBS_VALUE,OBS_STATUS: Observation status,DECIMALS: Decimals,NOTE_COUNTRY_2: Note Country 2,NOTE_COUNTRY_1: Note Country 1,NOTE_REGION_2: Note Region 2,NOTE_REGION_1: Note Region 1,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2012,1.219114986,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2013,1.137144821,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2014,1.132951688,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2015,1.157643312,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2016,1.227851029,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2017,1.21739466,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2018,1.322098396,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2019,1.364486975,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2020,1.265278252,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL10: Asia,R08: Southern region,2021,1.351194586,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2011,3,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2012,2.70212766,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2013,2.525925926,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2014,2.393939394,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2015,1.992366412,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2016,2.102564103,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2017,2.980392157,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2018,2.260115607,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2019,2.682692308,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2020,1.904761905,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL03: Austria,R06: Mullerthal,2021,1.733333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2011,2.942253521,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2012,2.711494253,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2013,3.179624665,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2014,2.799339389,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2015,2.528196538,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2016,3.955160142,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2017,3.321678322,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2018,2.886575736,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2019,2.742105263,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2020,1.771276596,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R01: Total,2021,2.742105263,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2011,2.103243243,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2012,2.021431102,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2013,2.134746404,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2014,2.015738499,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2015,2.027487372,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2016,2.059658721,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2017,2.060193913,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2018,2.113160591,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2019,2.01224246,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2020,1.956766917,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL08: Denmark,R01: Total,2021,2.01224246,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2011,2.174766142,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2012,2.254630109,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2013,2.230565167,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2014,2.146798228,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2015,2.145084808,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2016,2.28205604,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2017,2.230033858,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2018,2.184814993,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2019,2.081478183,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2020,1.951562242,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL22: Portugal,R01: Total,2021,2.081478183,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2011,4.073964497,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2012,4.472941176,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2013,3.733590734,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2014,2.66062603,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2015,2.330808081,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2016,2.368489583,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2017,2.37774903,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2018,2.579298831,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2019,2.238244514,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2020,1.664021164,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R01: Total,2021,2.020676692,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2011,1.333333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2012,1.2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2013,1,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2014,2.272727273,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2015,1.142857143,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2016,1.666666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2017,1.25,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2018,1.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2019,3.6,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2020,1.640776699,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL19: Malta,R05: Ardennes,2021,3.6,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2011,1.612680612,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2012,1.694525619,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2013,1.667843002,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2014,1.76118896,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2015,1.90833872,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2016,2.027932122,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2017,1.95568487,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2018,2.003698225,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2019,1.93733352,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2020,1.697158427,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R01: Total,2021,1.996055227,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2011,1.869863014,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2012,1.831858407,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2013,1.623853211,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2014,1.651515152,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2015,1.927152318,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2016,2.182608696,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2017,2.247524752,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2018,2.7,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2019,2.885245902,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2020,1.1875,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL35: Canada,R05: Ardennes,2021,2.885245902,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2011,1.893764288,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2012,1.873619926,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2013,1.901833238,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2014,1.893366861,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2015,1.85406834,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2016,1.915422739,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2017,1.903037217,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2018,1.890788612,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2019,1.807369561,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2020,1.691578785,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,L01: Total,R02: Centre,2021,1.932701018,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2011,2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2012,2.363636364,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2013,5.733333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2014,2.735294118,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2015,5.586592179,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2016,6.592356688,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2017,5.310160428,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2018,5.573770492,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2019,4.264957265,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2020,2.314102564,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R05: Ardennes,2021,5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2011,5.25,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2012,1,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2013,1.625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2014,1.285714286,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2015,3,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2016,3.793103448,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2017,4.181818182,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2018,4.782608696,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2019,2.615384615,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2020,2.125,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL18: Lithuania,R06: Mullerthal,2021,2.615384615,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2011,2.031914894,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2012,1.825259516,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2013,1.611553785,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2014,1.907692308,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2015,1.513661202,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2016,1.665467626,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2017,1.897106109,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2018,2.080152672,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2019,1.860962567,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2020,1.693069307,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL14: Hungary,R08: Southern region,2021,1.860962567,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2011,3.426917667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2012,3.772526193,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2013,3.522726149,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2014,3.572184429,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2015,3.281483946,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2016,3.038874579,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2017,3.205318717,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2018,3.229410827,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2019,3.067048615,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2020,3.046319502,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL04: Belgium,R06: Mullerthal,2021,2.859534836,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2011,3.533333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2012,3.6,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2013,2,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2014,2.666666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2015,,-: nil,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2016,3,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2017,2.733333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2018,3.714285714,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2019,4.666666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2020,1,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL06: Cyprus,R07: Moselle,2021,4.666666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2011,2.034013605,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2012,1.875,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2013,1.735930736,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2014,1.646616541,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2015,1.710801394,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2016,1.605405405,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2017,1.879069767,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2018,2.110344828,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2019,2.139344262,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2020,1.14893617,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,"SL11: Australia, Oceania and other territories",R08: Southern region,2021,2.019047619,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2011,5.166666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2012,4.037037037,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2013,5.1,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2014,3.166666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2015,2.275,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2016,2.764705882,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2017,3.384615385,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2018,4.470588235,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2019,10.83333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2020,1.5625,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL33: of which: South Africa,R07: Moselle,2021,10.83333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2011,2.272727273,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2012,2.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2013,3.4,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2014,1.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2015,1.653846154,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2016,1.764705882,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2017,1.846153846,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2018,1.55,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2019,1.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2020,1.333333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL05: Bulgaria,R07: Moselle,2021,1.133333333,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2011,4.240917922,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2012,5.069827343,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2013,4.960153741,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2014,4.981426652,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2015,4.537695549,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2016,4.165520356,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2017,4.394835489,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2018,4.854389313,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2019,4.453568251,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2020,4.185964665,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL01: European Union (EU),R06: Mullerthal,2021,3.903486435,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2011,1.636887608,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2012,1.43715847,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2013,1.388316151,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2014,1.29047619,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2015,1.606870229,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2016,1.726840855,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2017,1.709090909,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2018,2.034482759,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2019,2.137931034,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2020,1.423809524,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL28: Sweden,R08: Southern region,2021,2.137931034,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2011,1.12195122,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2012,2.363636364,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2013,2.5,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2014,4.786666667,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2015,4.9375,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2016,6.25,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2017,4.318181818,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2018,6.941176471,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2019,4.388888889,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2020,1.025641026,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SSL07: Croatia,R05: Ardennes,2021,4.388888889,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R05: Ardennes,2011,1.715447154,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R05: Ardennes,2012,1.578947368,,1: One,,,,,,
LU1:DF_D5303(1.0),A: Annual,SL03: Russia,R05: Ardennes,2013,1.955555556,,1: One,,,,,,
