DATAFLOW,PRICE: Price,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE,NOTE_QUARTER_2: Note quarter 2,NOTE_QUARTER_1: Note quarter 1,NOTE_PRICE_2: Note Price 2,NOTE_PRICE_1: Note Price 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2013-Q2,1.393,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2013-Q3,1.409,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2013-Q4,1.347,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2014,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2014-Q1,1.334,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2014-Q2,1.387,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2014-Q3,1.373,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2014-Q4,1.258,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2015,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2015-Q1,1.198,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2015-Q2,1.31,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2015-Q3,1.276,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2015-Q4,1.169,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2016,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2016-Q1,1.09,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2016-Q2,1.175,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2016-Q3,1.154,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2016-Q4,1.202,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2017,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2017-Q1,1.242,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2017-Q2,1.221,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2017-Q3,1.2,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2017-Q4,1.231,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2018,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2018-Q1,1.224,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2018-Q2,1.294,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2018-Q3,1.327,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2018-Q4,1.258,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2019,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2019-Q1,1.233,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2019-Q2,1.337,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2019-Q3,1.293,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2019-Q4,1.28,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2020,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2020-Q1,1.254,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2020-Q2,1.068,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2020-Q3,1.167,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2020-Q4,1.135,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2021,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2021-Q1,1.274,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2021-Q2,1.361,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2021-Q3,1.442,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2021-Q4,1.537,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2022,,,,,,,
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2022-Q1,1.67,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2022-Q2,1.983,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2022-Q3,1.918,,,,,,3: Three
LU1:DF_A4504(1.0),SL06: Price with taxes and excises,Q: Quarterly,2022-Q4,1.841,,,,,,3: Three
