DATAFLOW,MONTH: Month,TEMPERATURE: Temperature,SPECIFICATION: Specification,FREQ: Frequency,YEARS: Year,TIME_PERIOD: Time period,OBS_VALUE,NOTE_YEAR_2: Note year 2,NOTE_YEAR_1: Note year 1,NOTE_MONTH_2: Note Month 2,NOTE_MONTH_1: Note Month 1,NOTE_TEMPERATURE_2: Note Temperature 2,NOTE_TEMPERATURE_1: Note Temperature 1,NOTE_SPECIFICATION_2: Note specification 2,NOTE_SPECIFICATION_1: Note specification 1,OBS_STATUS: Observation status,DECIMALS: Decimals
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,2002: 2002,2021,-3.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T02: Minimum temperatures,S02: Clervaux,A: Annual,2000: 2000,2021,-9.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL11: October,T02: Minimum temperatures,S02: Clervaux,A: Annual,1985: 1985,2021,,,,,,,,"S02: Since january 1996, Station of Dahl.",,l: Not available,1: One
LU1:DF_A2101(1.0),SL07: June,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1999: 1999,2021,29,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL09: August,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1975: 1975,2021,33.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1991-2020: 1991-2020,2021,-7.652,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL04: March,T01: Maximum temperatures,S02: Clervaux,A: Annual,2002: 2002,2021,16.1,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T01: Maximum temperatures,S02: Clervaux,A: Annual,1963: 1963,2021,7.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T02: Minimum temperatures,S02: Clervaux,A: Annual,2016: 2016,2021,-3.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,2007: 2007,2021,-9.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL08: July,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1961: 1961,2021,4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1987: 1987,2021,0.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL07: June,T01: Maximum temperatures,S02: Clervaux,A: Annual,1965: 1965,2021,28,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T02: Minimum temperatures,S02: Clervaux,A: Annual,2010: 2010,2021,-11.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S02: Clervaux,A: Annual,1968: 1968,2021,-7.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL11: October,T02: Minimum temperatures,S02: Clervaux,A: Annual,1986: 1986,2021,-1.4,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL11: October,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1999: 1999,2021,19,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T01: Maximum temperatures,S02: Clervaux,A: Annual,1991-2020: 1991-2020,2021,21.4206666666667,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL06: May,T01: Maximum temperatures,S02: Clervaux,A: Annual,2006: 2006,2021,22,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1964: 1964,2021,-11.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1997: 1997,2021,-3.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL07: June,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1969: 1969,2021,27,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL01: 12 month average,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1981: 1981,2021,-1.09,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1987: 1987,2021,-14.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1962: 1962,2021,-0.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T01: Maximum temperatures,S02: Clervaux,A: Annual,1981-2010: 1981-2010,2021,20.24,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T01: Maximum temperatures,S02: Clervaux,A: Annual,2019: 2019,2021,12.61,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T02: Minimum temperatures,S02: Clervaux,A: Annual,1968: 1968,2021,4.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1995: 1995,2021,-12.1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL11: October,T01: Maximum temperatures,S02: Clervaux,A: Annual,1976: 1976,2021,20.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL08: July,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1981: 1981,2021,8.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T01: Maximum temperatures,S02: Clervaux,A: Annual,1983: 1983,2021,8.2,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL09: August,T01: Maximum temperatures,S02: Clervaux,A: Annual,1971: 1971,2021,29,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T01: Maximum temperatures,S02: Clervaux,A: Annual,1981-2010: 1981-2010,2021,13.52,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T02: Minimum temperatures,S02: Clervaux,A: Annual,2015: 2015,2021,-3.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T02: Minimum temperatures,S02: Clervaux,A: Annual,2015: 2015,2021,-4.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL08: July,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1997: 1997,2021,28.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T02: Minimum temperatures,S02: Clervaux,A: Annual,2017: 2017,2021,-4.44,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL01: 12 month average,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1961: 1961,2021,-0.46,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1989: 1989,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.0),SL11: October,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,2005: 2005,2021,2.7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL08: July,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1981: 1981,2021,29.9,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,2013: 2013,2021,15.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL01: 12 month average,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1951-1980: 1951-1980,2021,-1.1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL06: May,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,2012: 2012,2021,0.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,2012: 2012,2021,-10.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T01: Maximum temperatures,S02: Clervaux,A: Annual,2018: 2018,2021,6.02,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T01: Maximum temperatures,S02: Clervaux,A: Annual,1975: 1975,2021,25,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1984: 1984,2021,6.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL06: May,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1992: 1992,2021,28.7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1992: 1992,2021,11.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL04: March,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1999: 1999,2021,-4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1961: 1961,2021,7.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL09: August,T01: Maximum temperatures,S02: Clervaux,A: Annual,1988: 1988,2021,27,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S02: Clervaux,A: Annual,1994: 1994,2021,-10.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL08: July,T02: Minimum temperatures,S02: Clervaux,A: Annual,1998: 1998,2021,7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T02: Minimum temperatures,S02: Clervaux,A: Annual,2009: 2009,2021,5.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S02: Clervaux,A: Annual,1993: 1993,2021,-11.1,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,2020: 2020,2021,13.06,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1984: 1984,2021,24.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,2015: 2015,2021,10.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL07: June,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1970: 1970,2021,29,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1991: 1991,2021,11,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,2011: 2011,2021,-1.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL08: July,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,2006: 2006,2021,13.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T02: Minimum temperatures,S02: Clervaux,A: Annual,2016: 2016,2021,-7.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T02: Minimum temperatures,S02: Clervaux,A: Annual,1967: 1967,2021,-14,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S02: Clervaux,A: Annual,1981-2010: 1981-2010,2021,-9.44,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,2011: 2011,2021,26.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1977: 1977,2021,12,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL04: March,T01: Maximum temperatures,S02: Clervaux,A: Annual,1968: 1968,2021,21.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T02: Minimum temperatures,S02: Clervaux,A: Annual,1990: 1990,2021,-2.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL06: May,T02: Minimum temperatures,S02: Clervaux,A: Annual,1961-1990: 1961-1990,2021,-0.6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL04: March,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1992: 1992,2021,16.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL11: October,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1983: 1983,2021,-2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL04: March,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,2003: 2003,2021,21.6,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL08: July,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1972: 1972,2021,32.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,2004: 2004,2021,-9.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL04: March,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1964: 1964,2021,-7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL01: 12 month average,T01: Maximum temperatures,S02: Clervaux,A: Annual,1987: 1987,2021,18.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL07: June,T01: Maximum temperatures,S02: Clervaux,A: Annual,2001: 2001,2021,28,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL07: June,T01: Maximum temperatures,S02: Clervaux,A: Annual,2008: 2008,2021,26.8,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL09: August,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,2014: 2014,2021,5.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,2002: 2002,2021,1,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1983: 1983,2021,-3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1984: 1984,2021,,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,n: Less than half the used unit,1: One
LU1:DF_A2101(1.0),SL05: April,T02: Minimum temperatures,S02: Clervaux,A: Annual,1965: 1965,2021,-1.9,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,2004: 2004,2021,14.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,2000: 2000,2021,-10.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1971-2000: 1971-2000,2021,3.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,2009: 2009,2021,10.4,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T01: Maximum temperatures,S02: Clervaux,A: Annual,2005: 2005,2021,10.3,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S02: Clervaux,A: Annual,2019: 2019,2021,-3.87,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL08: July,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1951-1980: 1951-1980,2021,31.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1961: 1961,2021,31.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1979: 1979,2021,-3.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1983: 1983,2021,-8.8,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T02: Minimum temperatures,S02: Clervaux,A: Annual,2019: 2019,2021,3.69,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL01: 12 month average,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1951-1980: 1951-1980,2021,21.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL07: June,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1997: 1997,2021,29.8,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,2004: 2004,2021,,,,,,,,"S03: Before July 1988, Station of Echternach.",,l: Not available,1: One
LU1:DF_A2101(1.0),SL03: February,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1971-2000: 1971-2000,2021,-8.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL11: October,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,2018: 2018,2021,-0.75,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1966: 1966,2021,10.3,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1993: 1993,2021,11.1,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL07: June,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1989: 1989,2021,2.2,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL09: August,T01: Maximum temperatures,S02: Clervaux,A: Annual,2005: 2005,2021,27.5,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL09: August,T02: Minimum temperatures,S02: Clervaux,A: Annual,1975: 1975,2021,6,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL06: May,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1995: 1995,2021,27.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL09: August,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1999: 1999,2021,7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,2020: 2020,2021,-6.77,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,2003: 2003,2021,12.3,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL06: May,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1969: 1969,2021,30.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL10: September,T02: Minimum temperatures,S02: Clervaux,A: Annual,1993: 1993,2021,2.7,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL11: October,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1964: 1964,2021,21.6,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,2011: 2011,2021,18.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1969: 1969,2021,6.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL09: August,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1966: 1966,2021,32,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,1987: 1987,2021,13.5,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T01: Maximum temperatures,S02: Clervaux,A: Annual,1988: 1988,2021,10,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL06: May,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,2012: 2012,2021,29.5,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL02: January,T02: Minimum temperatures,S03: Grevenmacher,A: Annual,1999: 1999,2021,-7.2,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL12: November,T01: Maximum temperatures,S01: Luxembourg-City,A: Annual,2004: 2004,2021,13.9,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL05: April,T02: Minimum temperatures,S01: Luxembourg-City,A: Annual,1984: 1984,2021,-2.7,,,,,,,"S01: Since 2004, Station of Luxembourg-Merl.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,1995: 1995,2021,11.4,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
LU1:DF_A2101(1.0),SL13: December,T02: Minimum temperatures,S02: Clervaux,A: Annual,1961-1990: 1961-1990,2021,-10.25,,,,,,,"S02: Since january 1996, Station of Dahl.",,,1: One
LU1:DF_A2101(1.0),SL01: 12 month average,T01: Maximum temperatures,S03: Grevenmacher,A: Annual,2019: 2019,2021,24.7,,,,,,,"S03: Before July 1988, Station of Echternach.",,,1: One
